college,section,credits,instructor,meeting_info,location
Halifax Community College,CJC-113-11V1 CJC-113 Juvenile Justice,3,"Redding, G"," T/Th 2:00 PM - 3:20 PM TBD 1/11/2021 - 3/8/2021  Main Campus, Admin/Acad Bldg 102TBD Classroom Hours  M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 3/8/2021  Main Campus, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' Main Campus, Admin/Acad Bldg 102TBD Classroom Hours ', ' Main Campus, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,CJC-120-11D1 CJC-120 Interviews/Interrogations,2,"Avens, J"," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 3/8/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 3/8/2021  On-Line, Internet Or Online IN1TBD Lab/Shop Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', ' On-Line, Internet Or Online IN1TBD Lab/Shop Hours ', '']"
Halifax Community College,CJC-131-11D1 CJC-131 Criminal Law,3,"Bartels, E"," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 3/8/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,CJC-132-12D1 CJC-132 Court Procedure & Evidence,3,"Avens, J"," M/T/W/Th/F/Sa/Su - TBD 3/9/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,CJC-141-11D1 CJC-141 Corrections,3,"Avens, J"," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 3/8/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,CJC-212-12W1 CJC-212 Ethics & Comm Relations,3,"Redding, G"," T/Th 2:00 PM - 3:20 PM TBD 3/9/2021 - 5/10/2021  Main Campus, Admin/Acad Bldg 102TBD Classroom Hours  M/T/W/Th/F/Sa/Su - TBD 3/9/2021 - 5/10/2021  Main Campus, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' Main Campus, Admin/Acad Bldg 102TBD Classroom Hours ', ' Main Campus, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,CJC-213-12D1 CJC-213 Substance Abuse,3,"Bartels, E"," M/T/W/Th/F/Sa/Su - TBD 3/9/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,CJC-231-12D1 CJC-231 Constitutional Law,3,"Bartels, E"," M/T/W/Th/F/Sa/Su - TBD 3/9/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,CJC-241-12D1 CJC-241 Community-Based Corrections,3,"Avens, J"," M/T/W/Th/F/Sa/Su - TBD 3/9/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,COM-120-1D1 COM-120 Intro Interpersonal Com,3,"Stephens, R"," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,COM-231-1D1 COM-231 Public Speaking,3,"Stephens, R"," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,COM-231-1D2 COM-231 Public Speaking,3,"Lamont, C"," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,COM-231-1D3 COM-231 Public Speaking,3,"Lamont, C"," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,COM-231-1V4 COM-231 Public Speaking,3,"Stephens, R"," T/Th 10:00 AM - 11:20 AM TBD 1/11/2021 - 5/10/2021  Main Campus, Admin/Acad Bldg 126TBD Classroom Hours  Meeting Times TBD ","[' Main Campus, Admin/Acad Bldg 126TBD Classroom Hours ', '']"
Halifax Community College,COM-231-1V5 COM-231 Public Speaking,3,"Stephens, R"," M/W/F 9:00 AM - 9:50 AM TBD 1/11/2021 - 5/10/2021  Main Campus, Admin/Acad Bldg 126TBD Classroom Hours  Meeting Times TBD ","[' Main Campus, Admin/Acad Bldg 126TBD Classroom Hours ', '']"
Halifax Community College,COM-231-1V6 COM-231 Public Speaking,3,"Stephens, R"," M/W/F 11:00 AM - 11:50 AM TBD 1/11/2021 - 5/10/2021  Main Campus, Admin/Acad Bldg 126TBD Classroom Hours  Meeting Times TBD ","[' Main Campus, Admin/Acad Bldg 126TBD Classroom Hours ', '']"
Halifax Community College,COM-231-1V7 COM-231 Public Speaking,3,"Stephens, R"," M/W/F 1:00 PM - 1:50 PM TBD 1/11/2021 - 5/10/2021  Main Campus, Admin/Acad Bldg 126TBD Classroom Hours  Meeting Times TBD ","[' Main Campus, Admin/Acad Bldg 126TBD Classroom Hours ', '']"
Halifax Community College,COS-113-101 COS-113 Cosmetology Concepts II,4,"Williams, A"," M/T/W/Th 8:00 AM - 8:50 AM TBD 1/11/2021 - 5/10/2021  Main Campus, Admin/Acad Bldg 111TBD Classroom Hours  Meeting Times TBD ","[' Main Campus, Admin/Acad Bldg 111TBD Classroom Hours ', '']"
Halifax Community College,COS-114-101 COS-114 Salon II,8,"Williams, A"," M/T/W/Th 9:00 AM - 11:50 AM TBD 1/11/2021 - 5/10/2021  Main Campus, Cosmetology 167TBD Lab/Shop Hours  M/T/W/Th/F 12:30 PM - 2:30 PM TBD 1/11/2021 - 5/10/2021  Main Campus, Cosmetology 167TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Cosmetology 167TBD Lab/Shop Hours ', ' Main Campus, Cosmetology 167TBD Lab/Shop Hours ', '']"
Halifax Community College,COS-223-101 COS-223 Contemp Hair Coloring,2,"Williams, A"," M 3:30 PM - 4:30 PM TBD 1/11/2021 - 5/10/2021  Main Campus, Cosmetology 167TBD Classroom Hours  W 2:35 PM - 5:35 PM TBD 1/11/2021 - 5/10/2021  Main Campus, Cosmetology 167TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Cosmetology 167TBD Classroom Hours ', ' Main Campus, Cosmetology 167TBD Lab/Shop Hours ', '']"
Halifax Community College,CSC-151-11D1 CSC-151 JAVA Programming,3,"Fields, J"," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 3/8/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 3/8/2021  On-Line, Internet Or Online IN1TBD Lab/Shop Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', ' On-Line, Internet Or Online IN1TBD Lab/Shop Hours ', '']"
Halifax Community College,CSC-251-12D1 CSC-251 Advanced JAVA Programming,3,"Dickens, D"," M/T/W/Th/F/Sa/Su - TBD 3/9/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  M/T/W/Th/F/Sa/Su - TBD 3/9/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Lab/Shop Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', ' On-Line, Internet Or Online IN1TBD Lab/Shop Hours ', '']"
Halifax Community College,CTS-120-1D1 CTS-120 Hardware/Software Support,3,"O'Loughlin, F"," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Lab/Shop Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', ' On-Line, Internet Or Online IN1TBD Lab/Shop Hours ', '']"
Halifax Community College,CTS-130-1D1 CTS-130 Spreadsheet,3,"Obi, E"," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Lab/Shop Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', ' On-Line, Internet Or Online IN1TBD Lab/Shop Hours ', '']"
Halifax Community College,CTS-289-1D1 CTS-289 System Support Project,3,"Lashley, T"," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Lab/Shop Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', ' On-Line, Internet Or Online IN1TBD Lab/Shop Hours ', '']"
Halifax Community College,DEN-124-101 DEN-124 Periodontology,2,"Perry, A"," M 10:00 AM - 11:50 AM TBD 1/11/2021 - 5/10/2021  Main Campus, Allied Health/Multi-Purpose Ct B126TBD Classroom Hours  Meeting Times TBD ","[' Main Campus, Allied Health/Multi-Purpose Ct B126TBD Classroom Hours ', '']"
Halifax Community College,DEN-125-101 DEN-125 Dental Office Emergencies,1,"Copeland, A"," T 10:00 AM - 12:00 PM TBD 1/11/2021 - 5/10/2021  Main Campus, Allied Health/Multi-Purpose Ct B126TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Allied Health/Multi-Purpose Ct B126TBD Lab/Shop Hours ', '']"
Halifax Community College,DEN-130-101 DEN-130 Dental Hygiene Theory I,2,"Santiago, L"," M 1:00 PM - 2:50 PM TBD 1/11/2021 - 5/10/2021  Main Campus, Allied Health/Multi-Purpose Ct B126TBD Classroom Hours  Meeting Times TBD ","[' Main Campus, Allied Health/Multi-Purpose Ct B126TBD Classroom Hours ', '']"
Halifax Community College,DEN-131-101 DEN-131 Dental Hygiene Clinic I,3,"Santiago, L, Copeland, A"," W/F 8:00 AM - 12:00 PM TBD 1/11/2021 - 5/10/2021  Main Campus, Allied Health/Multi-Purpose Ct B123TBD Clinical Hours  W/F 1:00 PM - 5:00 PM TBD 1/11/2021 - 5/10/2021  Main Campus, Allied Health/Multi-Purpose Ct B123TBD Clinical Hours  Meeting Times TBD ","[' Main Campus, Allied Health/Multi-Purpose Ct B123TBD Clinical Hours ', ' Main Campus, Allied Health/Multi-Purpose Ct B123TBD Clinical Hours ', '']"
Halifax Community College,DEN-224-101 DEN-224 Materials and Procedures,2,"Santiago, L"," W 1:00 PM - 1:50 PM TBD 1/11/2021 - 5/10/2021  Main Campus, Allied Health/Multi-Purpose Ct B126TBD Classroom Hours  W 2:00 PM - 5:00 PM TBD 1/11/2021 - 5/10/2021  Main Campus, Allied Health/Multi-Purpose Ct B128TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Allied Health/Multi-Purpose Ct B126TBD Classroom Hours ', ' Main Campus, Allied Health/Multi-Purpose Ct B128TBD Lab/Shop Hours ', '']"
Halifax Community College,DEN-230-101 DEN-230 Dental Hygiene Theory IV,1,"Perry, A"," F 10:00 AM - 11:50 AM TBD 1/11/2021 - 5/10/2021  Main Campus, Allied Health/Multi-Purpose Ct B126TBD Classroom Hours  Meeting Times TBD ","[' Main Campus, Allied Health/Multi-Purpose Ct B126TBD Classroom Hours ', '']"
Halifax Community College,DEN-231-101 DEN-231 Dental Hygiene Clinic IV,4,"Copeland, A, Perry, A"," M/T/Th 8:00 AM - 12:00 PM TBD 1/11/2021 - 5/10/2021  Main Campus, Allied Health/Multi-Purpose Ct B123TBD Clinical Hours  M/T/Th 1:00 PM - 5:00 PM TBD 1/11/2021 - 5/10/2021  Main Campus, Allied Health/Multi-Purpose Ct B123TBD Clinical Hours  Meeting Times TBD ","[' Main Campus, Allied Health/Multi-Purpose Ct B123TBD Clinical Hours ', ' Main Campus, Allied Health/Multi-Purpose Ct B123TBD Clinical Hours ', '']"
Halifax Community College,DEN-232-101 DEN-232 Community Dental Health,3,"High, V"," W 10:00 AM - 11:50 AM TBD 1/11/2021 - 5/10/2021  Main Campus, Allied Health/Multi-Purpose Ct B126TBD Classroom Hours  M/T 1:00 PM - 4:00 PM TBD 1/11/2021 - 5/10/2021  Main Campus, Allied Health/Multi-Purpose Ct B126TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Allied Health/Multi-Purpose Ct B126TBD Classroom Hours ', ' Main Campus, Allied Health/Multi-Purpose Ct B126TBD Lab/Shop Hours ', '']"
Halifax Community College,DEN-233-101 DEN-233 Professional Development,2,"Perry, A"," F 1:00 PM - 2:50 PM TBD 1/11/2021 - 5/10/2021  Main Campus, Allied Health/Multi-Purpose Ct B126TBD Classroom Hours  Meeting Times TBD ","[' Main Campus, Allied Health/Multi-Purpose Ct B126TBD Classroom Hours ', '']"
Halifax Community College,ECO-251-12D1 ECO-251 Prin of Microeconomics,3,"Balogun, L"," M/T/W/Th/F/Sa/Su - TBD 3/9/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,"EDU-131-11D1 EDU-131 Child, Family, and Community",3,"Sinclair, T"," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 3/8/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,EDU-145-11D1 EDU-145 Child Development II,3,"Sinclair, T"," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 3/8/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,EDU-146-12D1 EDU-146 Child Guidance,3,"Hasty, B"," M/T/W/Th/F/Sa/Su - TBD 3/9/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,EDU-151-12D1 EDU-151 Creative Activities,3,"Sinclair, T"," M/T/W/Th/F/Sa/Su - TBD 3/9/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,"EDU-153-1D1 EDU-153 Health, Safety and Nutrition",3,"Sinclair, T"," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,"EDU-234-12D1 EDU-234 Infants, Toddlers, and Twos",3,"Sinclair, T"," M/T/W/Th/F/Sa/Su - TBD 3/9/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,EDU-262-1D1 EDU-262 Early Childhood Admin II,3,"Sinclair, T"," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,EDU-280-11D1 EDU-280 Language/Literacy Experiences,3,TBA," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 3/8/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,EDU-288-1D1 EDU-288 Adv Issues/Early Child Ed,2,"Sinclair, T"," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 5/10/2021  On-Line, Internet Or Online IN1TBD Classroom Hours  Meeting Times TBD ","[' On-Line, Internet Or Online IN1TBD Classroom Hours ', '']"
Halifax Community College,EGR-150-1V1 EGR-150 Intro to Engineering,2,"Anderton, A"," W 9:00 AM - 9:50 AM TBD 1/11/2021 - 5/10/2021  Main Campus, Science/Literacy Ed 506TBD Classroom Hours  Th 9:00 AM - 10:50 AM TBD 1/11/2021 - 5/10/2021  Main Campus, Science/Literacy Ed 511TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Science/Literacy Ed 506TBD Classroom Hours ', ' Main Campus, Science/Literacy Ed 511TBD Lab/Shop Hours ', '']"
Halifax Community College,ELC-112-1P1 ELC-112 DC/AC Electricity,5,"Dickerson, K"," M 12:30 PM - 3:29 PM TBD 1/11/2021 - 5/10/2021  Off Campus, Caledonia Minimum TI1TBD Classroom Hours  T 7:30 AM - 11:29 AM TBD 1/11/2021 - 5/10/2021  Off Campus, Caledonia Minimum TI1TBD Lab/Shop Hours  T 12:30 PM - 2:29 PM TBD 1/11/2021 - 5/10/2021  Off Campus, Caledonia Minimum TI1TBD Lab/Shop Hours  Meeting Times TBD ","[' Off Campus, Caledonia Minimum TI1TBD Classroom Hours ', ' Off Campus, Caledonia Minimum TI1TBD Lab/Shop Hours ', ' Off Campus, Caledonia Minimum TI1TBD Lab/Shop Hours ', '']"
Halifax Community College,ELC-113-1P1 ELC-113 Residential Wiring,4,"Dickerson, K"," M 7:30 AM - 9:30 AM TBD 1/11/2021 - 5/10/2021  Off Campus, Caledonia Minimum TI1TBD Classroom Hours  W 7:30 AM - 9:30 AM TBD 1/11/2021 - 5/10/2021  Off Campus, Caledonia Minimum TI1TBD Lab/Shop Hours  W 12:30 PM - 2:29 PM TBD 1/11/2021 - 5/10/2021  Off Campus, Caledonia Minimum TI1TBD Lab/Shop Hours  Meeting Times TBD ","[' Off Campus, Caledonia Minimum TI1TBD Classroom Hours ', ' Off Campus, Caledonia Minimum TI1TBD Lab/Shop Hours ', ' Off Campus, Caledonia Minimum TI1TBD Lab/Shop Hours ', '']"
Halifax Community College,ELC-117-1H1 ELC-117 Motors and Controls,4,"Lynch, J"," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 5/10/2021  Main Campus, Internet Or Online IN1TBD Classroom Hours  W 9:00 AM - 10:50 AM TBD 1/11/2021 - 5/10/2021  Main Campus, Cont Ed/Technology Dev Center 423TBD Lab/Shop Hours  M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 5/10/2021  Main Campus, Internet Or Online IN1TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Internet Or Online IN1TBD Classroom Hours ', ' Main Campus, Cont Ed/Technology Dev Center 423TBD Lab/Shop Hours ', ' Main Campus, Internet Or Online IN1TBD Lab/Shop Hours ', '']"
Halifax Community College,ELC-117-1H2 ELC-117 Motors and Controls,4,"Lynch, J"," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 5/10/2021  Main Campus, Internet Or Online IN1TBD Classroom Hours  T 9:00 AM - 10:50 AM TBD 1/11/2021 - 5/10/2021  Main Campus, Cont Ed/Technology Dev Center 423TBD Lab/Shop Hours  M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 5/10/2021  Main Campus, Internet Or Online IN1TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Internet Or Online IN1TBD Classroom Hours ', ' Main Campus, Cont Ed/Technology Dev Center 423TBD Lab/Shop Hours ', ' Main Campus, Internet Or Online IN1TBD Lab/Shop Hours ', '']"
Halifax Community College,ELC-117-1P1 ELC-117 Motors and Controls,4,"Dickerson, K"," M 9:30 AM - 11:29 AM TBD 1/11/2021 - 5/10/2021  Off Campus, Caledonia Minimum TI1TBD Classroom Hours  T/W 2:30 PM - 3:29 PM TBD 1/11/2021 - 5/10/2021  Off Campus, Caledonia Minimum TI1TBD Lab/Shop Hours  Th 7:30 AM - 11:29 AM TBD 1/11/2021 - 5/10/2021  Off Campus, Caledonia Minimum TI1TBD Lab/Shop Hours  Meeting Times TBD ","[' Off Campus, Caledonia Minimum TI1TBD Classroom Hours ', ' Off Campus, Caledonia Minimum TI1TBD Lab/Shop Hours ', ' Off Campus, Caledonia Minimum TI1TBD Lab/Shop Hours ', '']"
Halifax Community College,ELC-128-1W1 ELC-128 Intro to PLC,3,"Bone, J"," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 5/10/2021  Main Campus, Internet Or Online IN1TBD Classroom Hours  T/Th 1:00 PM - 2:20 PM TBD 1/11/2021 - 5/10/2021  Main Campus, Cont Ed/Technology Dev Center 419TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Internet Or Online IN1TBD Classroom Hours ', ' Main Campus, Cont Ed/Technology Dev Center 419TBD Lab/Shop Hours ', '']"
Halifax Community College,ELC-128-1W2 ELC-128 Intro to PLC,3,"Bone, J"," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 5/10/2021  Main Campus, Internet Or Online IN1TBD Classroom Hours  M/W 1:00 PM - 2:20 AM TBD 1/11/2021 - 5/10/2021  Main Campus, Cont Ed/Technology Dev Center 419TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Internet Or Online IN1TBD Classroom Hours ', ' Main Campus, Cont Ed/Technology Dev Center 419TBD Lab/Shop Hours ', '']"
Halifax Community College,ELC-221-1H1 ELC-221 Adv PV Sys Designs,3,"Bone, J"," M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 5/10/2021  Main Campus, Internet Or Online IN1TBD Classroom Hours  M/T/W/Th/F/Sa/Su - TBD 1/11/2021 - 5/10/2021  Main Campus, Internet Or Online IN1TBD Lab/Shop Hours  M/W 11:00 AM - 11:50 AM TBD 1/11/2021 - 5/10/2021  Main Campus, Cont Ed/Technology Dev Center 419TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Internet Or Online IN1TBD Classroom Hours ', ' Main Campus, Internet Or Online IN1TBD Lab/Shop Hours ', ' Main Campus, Cont Ed/Technology Dev Center 419TBD Lab/Shop Hours ', '']"
Halifax Community College,ENG-002-101 ENG-002 Transition English,3,"Tinklepaugh, E"," M/T/W/Th 8:30 AM - 9:50 AM TBD 1/11/2021 - 5/10/2021  Main Campus, Admin/Acad Bldg 127TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Admin/Acad Bldg 127TBD Lab/Shop Hours ', '']"
Halifax Community College,ENG-011-101G ENG-011 Writing and Inquiry Support,2,"McCachren, J"," M 2:00 PM - 2:50 PM TBD 1/11/2021 - 5/10/2021  Main Campus, Admin/Acad Bldg 127TBD Classroom Hours  W/F 2:00 PM - 2:50 PM TBD 1/11/2021 - 5/10/2021  Main Campus, Admin/Acad Bldg 127TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Admin/Acad Bldg 127TBD Classroom Hours ', ' Main Campus, Admin/Acad Bldg 127TBD Lab/Shop Hours ', '']"
Halifax Community College,ENG-011-102G ENG-011 Writing and Inquiry Support,2,"Wilkinson, C"," T/Th 10:00 AM - 10:25 AM TBD 1/11/2021 - 5/10/2021  Main Campus, Admin/Acad Bldg 127TBD Classroom Hours  T/Th 10:30 AM - 11:20 AM TBD 1/11/2021 - 5/10/2021  Main Campus, Admin/Acad Bldg 127TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Admin/Acad Bldg 127TBD Classroom Hours ', ' Main Campus, Admin/Acad Bldg 127TBD Lab/Shop Hours ', '']"
Halifax Community College,ENG-011-103G ENG-011 Writing and Inquiry Support,2,"Redding, G"," M 11:00 AM - 11:50 AM TBD 1/11/2021 - 5/10/2021  Main Campus, Admin/Acad Bldg 127TBD Classroom Hours  W/F 11:00 AM - 11:50 AM TBD 1/11/2021 - 5/10/2021  Main Campus, Admin/Acad Bldg 127TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Admin/Acad Bldg 127TBD Classroom Hours ', ' Main Campus, Admin/Acad Bldg 127TBD Lab/Shop Hours ', '']"
Halifax Community College,ENG-011-104G ENG-011 Writing and Inquiry Support,2,"McCachren, J"," T/Th 2:00 PM - 2:25 PM TBD 1/11/2021 - 5/10/2021  Main Campus, Admin/Acad Bldg 127TBD Classroom Hours  T/Th 2:30 PM - 3:20 PM TBD 1/11/2021 - 5/10/2021  Main Campus, Admin/Acad Bldg 127TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Admin/Acad Bldg 127TBD Classroom Hours ', ' Main Campus, Admin/Acad Bldg 127TBD Lab/Shop Hours ', '']"
Halifax Community College,ENG-111-101 ENG-111 Writing and Inquiry,3,"McCachren, J"," M/W/F 1:00 PM - 1:50 PM TBD 1/11/2021 - 5/10/2021  Main Campus, Admin/Acad Bldg 106TBD Classroom Hours  Meeting Times TBD ","[' Main Campus, Admin/Acad Bldg 106TBD Classroom Hours ', '']"
Halifax Community College,ENG-111-101G ENG-111 Writing and Inquiry,3,"McCachren, J"," M/W/F 1:00 PM - 1:50 PM TBD 1/11/2021 - 5/10/2021  Main Campus, Admin/Acad Bldg 106TBD Classroom Hours  Meeting Times TBD ","[' Main Campus, Admin/Acad Bldg 106TBD Classroom Hours ', '']"
