Column1,college,section,seats,instructor
2809,Wake Technical Community College,PED-117-5101,0,"King, J"
2810,Wake Technical Community College,PED-117-5201,4,"Fergus, E"
2811,Wake Technical Community College,PED-117-5202,4,"Fergus, E"
2812,Wake Technical Community College,PED-118-5201,9,"King, J"
2813,Wake Technical Community College,PED-121-0001,3,"Cahoon, E"
2814,Wake Technical Community College,PED-121-0002,0,"Tucker, J"
2815,Wake Technical Community College,PED-122-5101,2,"Cahoon, E"
2816,Wake Technical Community College,PED-122-5102,7,"Cahoon, E"
2817,Wake Technical Community College,PED-122-5103,5,"Musolf, L"
2818,Wake Technical Community College,PED-122-5136,1,"Musolf, L"
2819,Wake Technical Community College,PED-122-5236,2,"Cahoon, E"
2820,Wake Technical Community College,PED-145-5101,2,"King, J"
2821,Wake Technical Community College,PED-186-5201,11,"Cranford, M"
2822,Wake Technical Community College,PHI-215-0001,1,"Floyd, C"
2823,Wake Technical Community College,PHI-215-0002,5,"Suggs, T"
2824,Wake Technical Community College,PHI-215-0003,6,"Allen, B"
2825,Wake Technical Community College,PHI-215-0004,4,"Allen, B"
2826,Wake Technical Community College,PHI-215-0005,0,"Suggs, T"
2827,Wake Technical Community College,PHI-215-0006,1,"Suggs, T"
2828,Wake Technical Community College,PHI-215-0007,12,"Floyd, C"
2829,Wake Technical Community College,PHI-215-5101,0,"Gandy, C"
2830,Wake Technical Community College,PHI-215-5136,1,"Floyd, C"
2831,Wake Technical Community College,PHI-215-5171,22,"Suggs, T"
2832,Wake Technical Community College,PHI-215-5201,18,"Kittrell, C"
2833,Wake Technical Community College,PHI-215-5237,0,"Allen, B"
2834,Wake Technical Community College,PHI-215-5801,1,"Nantz, D"
2835,Wake Technical Community College,PHI-240-0001,2,"Miller, C"
2836,Wake Technical Community College,PHI-240-0002,5,"Nantz, D"
2837,Wake Technical Community College,PHI-240-0003,1,"Arias, S"
2838,Wake Technical Community College,PHI-240-0004,3,"Arias, S"
2839,Wake Technical Community College,PHI-240-0005,3,"Miller, C"
2840,Wake Technical Community College,PHI-240-0006,4,"Nantz, D"
2841,Wake Technical Community College,PHI-240-0007,5,"Arias, S"
2842,Wake Technical Community College,PHI-240-0008,1,"Nantz, D"
2843,Wake Technical Community College,PHI-240-0009,12,"Arias, S"
2844,Wake Technical Community College,PHI-240-0010,2,"Miller, C"
2845,Wake Technical Community College,PHI-240-0011,11,"Kittrell, C"
2846,Wake Technical Community College,PHI-240-0012,0,"Miller, C"
2847,Wake Technical Community College,PHI-240-0013,0,"Arias, S"
2848,Wake Technical Community College,PHI-240-0014,0,"Suggs, T"
2849,Wake Technical Community College,PHI-240-5101,3,"Gandy, C"
2850,Wake Technical Community College,PHI-240-5102,3,"Floyd, C"
2851,Wake Technical Community College,PHI-240-5136,1,"Gandy, C"
2852,Wake Technical Community College,PHI-240-5137,1,"Gandy, C"
2853,Wake Technical Community College,PHI-240-5138,1,"Floyd, C"
2854,Wake Technical Community College,PHI-240-5171,1,"Gandy, C"
2855,Wake Technical Community College,PHI-240-5203,3,"Allen, B"
2856,Wake Technical Community College,PHI-240-5801,0,"Miller, C"
2857,Wake Technical Community College,PHM-110-5001,14,"Muldrow, Q"
2858,Wake Technical Community College,PHM-115-5001,13,"Williams, P"
2859,Wake Technical Community College,PHY-110-5001,5,"Regalado, J"
2860,Wake Technical Community College,PHY-110-5002,12,"Regalado, J"
2861,Wake Technical Community College,PHY-131-0001,12,"Maynard, T"
2862,Wake Technical Community College,PHY-151-0001,10,"Weeks, J, Pohl, B"
2863,Wake Technical Community College,PHY-151-5001,14,"Weeks, J"
2864,Wake Technical Community College,PHY-151-5002,9,"Lipkin, L"
2865,Wake Technical Community College,PHY-151-5003,8,"Lipkin, L"
2866,Wake Technical Community College,PHY-251-5001,4,"Wetli, D"
2867,Wake Technical Community College,PHY-251-5002,5,"Wetli, D"
2868,Wake Technical Community College,PHY-251-5003,5,"Sivayogan, T"
2869,Wake Technical Community College,PHY-251-5004,10,"Sivayogan, T"
2870,Wake Technical Community College,PHY-251-5005,2,"McNairy, W"
2871,Wake Technical Community College,PHY-251-5006,4,"McNairy, W"
2872,Wake Technical Community College,PHY-252-5001,2,"Sujatha, N"
2873,Wake Technical Community College,PHY-252-5002,4,"Sujatha, N"
2874,Wake Technical Community College,PHY-252-5003,7,"Chilton, J"
2875,Wake Technical Community College,PHY-252-5004,22,"James, L"
2876,Wake Technical Community College,PMT-210-0001,9,"Best, M"
2877,Wake Technical Community College,PMT-215-0001,15,"Best, M"
2878,Wake Technical Community College,POL-120-0001,3,"Petty, A"
2879,Wake Technical Community College,POL-120-0002,6,"Petty, A"
2880,Wake Technical Community College,POL-120-0003,2,"Robison Hasani, K"
2881,Wake Technical Community College,POL-120-0004,0,"Robison Hasani, K"
2882,Wake Technical Community College,POL-120-0005,1,"Nester, A"
2883,Wake Technical Community College,POL-120-0006,0,"Nester, A"
2884,Wake Technical Community College,POL-120-0007,15,"Kroeger, D"
2885,Wake Technical Community College,POL-120-5101,2,"Robison Hasani, K"
2886,Wake Technical Community College,POL-120-5102,2,"Robison Hasani, K"
2887,Wake Technical Community College,POL-120-5103,2,"Nester, A"
2888,Wake Technical Community College,POL-120-5104,3,"Robison Hasani, K"
2889,Wake Technical Community College,POL-120-5136,2,"Robison Hasani, K"
2890,Wake Technical Community College,POL-120-5171,0,"Cain, J"
2891,Wake Technical Community College,POL-120-5201,3,"Petty, A"
2892,Wake Technical Community College,POL-120-5202,1,"Petty, A"
2893,Wake Technical Community College,POL-130-5201,2,"Petty, A"
2894,Wake Technical Community College,POL-220-0001,5,"Nester, A"
2895,Wake Technical Community College,POL-220-5201,2,"Petty, A"
2896,Wake Technical Community College,PSY-118-0001,17,"Lewis, N"
2897,Wake Technical Community College,PSY-118-0002,15,"Lewis, N"
2898,Wake Technical Community College,PSY-118-0003,6,"Foster, P"
2899,Wake Technical Community College,PSY-118-0004,0,"Rea, C"
2900,Wake Technical Community College,PSY-118-0005,5,"Breivogel, K"
2901,Wake Technical Community College,PSY-118-0006,5,"Breivogel, K"
2902,Wake Technical Community College,PSY-118-0007,20,"Rea, C"
2903,Wake Technical Community College,PSY-118-5101,4,"Breivogel, K"
2904,Wake Technical Community College,PSY-118-5102,6,"Breivogel, K"
2905,Wake Technical Community College,PSY-118-5103,7,"Foster, P"
2906,Wake Technical Community College,PSY-118-5104,6,"Foster, P"
2907,Wake Technical Community College,PSY-118-5137,0,"Arnette, R"
2908,Wake Technical Community College,PSY-118-5336,3,"Arnette, R"
2909,Wake Technical Community College,PSY-150-0001,7,"Jones, B"
2910,Wake Technical Community College,PSY-150-0002,3,"Jones, B"
2911,Wake Technical Community College,PSY-150-0003,12,"Minor, A"
2912,Wake Technical Community College,PSY-150-0004,3,"Norton, G"
2913,Wake Technical Community College,PSY-150-0005,0,"Sutton, K"
2914,Wake Technical Community College,PSY-150-0006,2,"Norton, G"
2915,Wake Technical Community College,PSY-150-0007,3,"Perry, C"
2916,Wake Technical Community College,PSY-150-0008,0,"Sutton, K"
2917,Wake Technical Community College,PSY-150-0009,4,"Roseman, P"
2918,Wake Technical Community College,PSY-150-0010,4,"Roseman, P"
2919,Wake Technical Community College,PSY-150-0011,2,"Arnette, R"
2920,Wake Technical Community College,PSY-150-0012,5,"Arnette, R"
2921,Wake Technical Community College,PSY-150-0013,2,"Breivogel, K"
2922,Wake Technical Community College,PSY-150-0014,2,"Shallcross, J"
2923,Wake Technical Community College,PSY-150-0016,1,"Roddenberry, C"
2924,Wake Technical Community College,PSY-150-0017,1,"Roddenberry, C"
2925,Wake Technical Community College,PSY-150-0018,0,"Jones, B"
2926,Wake Technical Community College,PSY-150-0019,0,"Roddenberry, C"
2927,Wake Technical Community College,PSY-150-0021,2,"Roddenberry, C"
2928,Wake Technical Community College,PSY-150-0022,0,"Thompson, D"
2929,Wake Technical Community College,PSY-150-0023,1,"Thompson, D"
2930,Wake Technical Community College,PSY-150-0024,0,"Lewis, N"
2931,Wake Technical Community College,PSY-150-0026,0,"Wynn, T"
2932,Wake Technical Community College,PSY-150-0027,7,"Norton, G"
2933,Wake Technical Community College,PSY-150-0028,1,"Norton, G"
2934,Wake Technical Community College,PSY-150-0030,0,"Roddenberry, C"
2935,Wake Technical Community College,PSY-150-0031,0,"Lewis, K"
2936,Wake Technical Community College,PSY-150-0032,0,"Wynn, T"
2937,Wake Technical Community College,PSY-150-0033,0,"Roddenberry, C"
2938,Wake Technical Community College,PSY-150-0034,7,"Lewis, N"
2939,Wake Technical Community College,PSY-150-0035,2,"Minor, A"
2940,Wake Technical Community College,PSY-150-0036,0,"Melburg, V"
2941,Wake Technical Community College,PSY-150-0037,0,"Thompson, D"
2942,Wake Technical Community College,PSY-150-5102,1,"Grovenstein, T"
2943,Wake Technical Community College,PSY-150-5103,4,"Davis, E"
2944,Wake Technical Community College,PSY-150-5104,1,"Jones, B"
2945,Wake Technical Community College,PSY-150-5105,5,"Davis, E"
2946,Wake Technical Community College,PSY-150-5110,1,"Davis, E"
2947,Wake Technical Community College,PSY-150-5112,6,"Grieb, S"
2948,Wake Technical Community College,PSY-150-5114,4,"Grovenstein, T"
2949,Wake Technical Community College,PSY-150-5136,0,"Davis, E"
2950,Wake Technical Community College,PSY-150-5202,2,"Roseman, P"
2951,Wake Technical Community College,PSY-150-5203,4,"Lora, M"
2952,Wake Technical Community College,PSY-150-5204,1,"Lora, M"
2953,Wake Technical Community College,PSY-150-5205,2,"Breivogel, K"
2954,Wake Technical Community College,PSY-150-5208,4,"Lewis, N"
2955,Wake Technical Community College,PSY-150-5209,2,"Perry, C"
2956,Wake Technical Community College,PSY-150-5212,2,"McElvaney, C"
2957,Wake Technical Community College,PSY-150-5216,5,"Shallcross, J"
2958,Wake Technical Community College,PSY-150-5217,2,"Shallcross, J"
2959,Wake Technical Community College,PSY-150-5237,4,"Perry, C"
2960,Wake Technical Community College,PSY-150-5240,2,"Lewis, N"
2961,Wake Technical Community College,PSY-150-5301,2,"Roti, T"
2962,Wake Technical Community College,PSY-150-5302,1,"Davis, E"
2963,Wake Technical Community College,PSY-150-5802,6,"Shallcross, J"
2964,Wake Technical Community College,PSY-150-5804,3,"Thompson, D"
2965,Wake Technical Community College,PSY-150-5836,2,"Thompson, D"
2966,Wake Technical Community College,PSY-237-0001,3,"Norton, G"
2967,Wake Technical Community College,PSY-237-5136,3,"Thompson, D"
2968,Wake Technical Community College,PSY-239-5201,3,"McElvaney, C"
2969,Wake Technical Community College,PSY-241-0001,5,"Grovenstein, T"
2970,Wake Technical Community College,PSY-241-0004,0,"Sutton, K"
2971,Wake Technical Community College,PSY-241-0005,0,"Hyde, J"
2972,Wake Technical Community College,PSY-241-0009,3,"Minor, A"
2973,Wake Technical Community College,PSY-241-0010,0,"Evans, R"
2974,Wake Technical Community College,PSY-241-0012,23,"Hyde, J"
2975,Wake Technical Community College,PSY-241-5101,7,"Grovenstein, T"
2976,Wake Technical Community College,PSY-241-5103,2,"Jones, B"
2977,Wake Technical Community College,PSY-241-5104,1,"Jones, B"
2978,Wake Technical Community College,PSY-241-5105,3,"Jones, B"
2979,Wake Technical Community College,PSY-241-5106,2,"Minor, A"
2980,Wake Technical Community College,PSY-241-5171,1,"Roddenberry, C"
2981,Wake Technical Community College,PSY-241-5201,1,"Sutton, K"
2982,Wake Technical Community College,PSY-241-5202,0,"Sutton, K"
2983,Wake Technical Community College,PSY-241-5204,3,"Shallcross, J"
2984,Wake Technical Community College,PSY-241-5205,3,"Roseman, P"
2985,Wake Technical Community College,PSY-241-5301,0,"Evans, R"
2986,Wake Technical Community College,PSY-241-5836,5,"Shallcross, J"
2987,Wake Technical Community College,PSY-259-5101,6,"McElvaney, C"
2988,Wake Technical Community College,PSY-259-5201,5,"McElvaney, C"
2989,Wake Technical Community College,PSY-263-0001,6,"Hyde, J"
2990,Wake Technical Community College,PSY-263-0002,5,"Perry, C"
2991,Wake Technical Community College,PSY-265-0001,3,"Narin, S"
2992,Wake Technical Community College,PSY-281-0001,9,"McElvaney, C"
2993,Wake Technical Community College,PSY-281-0004,0,"Roti, T"
2994,Wake Technical Community College,PSY-281-5101,3,"Grieb, S"
2995,Wake Technical Community College,PSY-281-5201,5,"Lewis, N"
2996,Wake Technical Community College,PSY-281-5202,2,"Lora, M"
2997,Wake Technical Community College,PSY-281-5203,2,"Lora, M"
2998,Wake Technical Community College,PTC-110-0001,2,"Mikulecky, J"
2999,Wake Technical Community College,PTC-222-0001,11,"Kelly, W"
3000,Wake Technical Community College,RAD-122-5001,3,"Lofton, D, Wagner, A"
3001,Wake Technical Community College,REL-110-0001,13,"Holste, R"
3002,Wake Technical Community College,REL-110-0002,2,"Kamuabo, J"
3003,Wake Technical Community College,REL-110-0003,2,"Riley, T"
3004,Wake Technical Community College,REL-110-0004,4,"Riley, T"
3005,Wake Technical Community College,REL-110-0005,0,"Trent, J"
3006,Wake Technical Community College,REL-110-0006,9,"Kasten, M"
3007,Wake Technical Community College,REL-110-5101,3,"Holste, R"
3008,Wake Technical Community College,REL-110-5103,1,"Haigler, J"
3009,Wake Technical Community College,REL-110-5201,0,"Trent, J"
3010,Wake Technical Community College,REL-110-5202,0,"Trent, J"
3011,Wake Technical Community College,REL-110-5203,1,"Kamuabo, J"
3012,Wake Technical Community College,REL-110-5236,0,"Trent, J"
3013,Wake Technical Community College,REL-110-5271,3,"Wortham, A"
3014,Wake Technical Community College,REL-211-0001,2,"Kasten, M"
3015,Wake Technical Community College,REL-212-0001,4,"Sundwall-Byers, I"
3016,Wake Technical Community College,SAB-110-0001,2,"Rountree, C"
3017,Wake Technical Community College,SAB-110-5201,4,"Daniels, J"
3018,Wake Technical Community College,SAB-135-5236,4,"Little, D"
3019,Wake Technical Community College,SAB-210-5203,7,"Little, D"
3020,Wake Technical Community College,SAB-220-5237,5,"Edgerton, Y"
3021,Wake Technical Community College,SAB-240-5203,5,"Edgerton, Y"
3022,Wake Technical Community College,SEC-110-0001,1,"Warner, B"
3023,Wake Technical Community College,SEC-110-0002,7,"Mulholland, J"
3024,Wake Technical Community College,SEC-110-5003,8,"Warner, B"
3025,Wake Technical Community College,SEC-110-5101,6,"Sheuring, J"
3026,Wake Technical Community College,SEC-160-0001,0,"Paul, P"
3027,Wake Technical Community College,SEC-160-5002,5,"Sheuring, J"
3028,Wake Technical Community College,SEC-210-0001,10,"Sheuring, J"
3029,Wake Technical Community College,SEC-285-0001,26,"Sheuring, J"
3030,Wake Technical Community College,SGD-111-5102,3,"Turner, K"
3031,Wake Technical Community College,SGD-111-5107,0,"Angel, B"
3032,Wake Technical Community College,SGD-111-5142,3,"Eskandari, A"
3033,Wake Technical Community College,SGD-111-5173,1,"Angel, B"
3034,Wake Technical Community College,SGD-113-5102,3,"Johnson, A"
3035,Wake Technical Community College,SGD-113-5103,6,"Johnson, A"
3036,Wake Technical Community College,SGD-113-5105,4,"Cox, G"
3037,Wake Technical Community College,SGD-113-5172,5,"Proctor, J"
3038,Wake Technical Community College,SGD-113-5174,5,"Sowers, B"
3039,Wake Technical Community College,SGD-114-5101,7,"Brossoie, D"
3040,Wake Technical Community College,SGD-114-5173,1,"Grady, R"
3041,Wake Technical Community College,SGD-116-5101,1,"Armstrong, E"
3042,Wake Technical Community College,SGD-116-5102,2,"Deal, B"
3043,Wake Technical Community College,SGD-116-5172,1,"Grady, R"
3044,Wake Technical Community College,SGD-117-5171,1,"Grady, R"
3045,Wake Technical Community College,SGD-134-5141,0,"Turner, K"
3046,Wake Technical Community College,SGD-134-5142,0,"Turner, K"
3047,Wake Technical Community College,SGD-134-5174,0,"Turner, K"
3048,Wake Technical Community College,SGD-162-5143,5,"Deal, B"
3049,Wake Technical Community College,SGD-162-5173,6,"Marshall, R"
3050,Wake Technical Community College,SGD-166-0001,1,"Swearingen, B"
3051,Wake Technical Community College,SGD-172-0001,0,"Johnson, A"
3052,Wake Technical Community College,SGD-174-5142,5,"Swearingen, B"
3053,Wake Technical Community College,SGD-174-5173,2,"Swearingen, B"
3054,Wake Technical Community College,SGD-180-5103,1,"Wold, A"
3055,Wake Technical Community College,SGD-212-5102,12,"Eskandari, A"
3056,Wake Technical Community College,SGD-212-5103,6,"Eskandari, A"
3057,Wake Technical Community College,SGD-213-5171,14,"Wold, A"
3058,Wake Technical Community College,SGD-214-5142,13,"Grady, R"
3059,Wake Technical Community College,SGD-285-5141,3,"Wold, A"
3060,Wake Technical Community College,SIM-110-0001,16,"Hubble, M"
3061,Wake Technical Community College,SOC-210-0001,3,"McManus, L"
3062,Wake Technical Community College,SOC-210-0002,6,"McManus, L"
3063,Wake Technical Community College,SOC-210-0003,5,"Samieva, A"
3064,Wake Technical Community College,SOC-210-0004,0,"Samieva, A"
3065,Wake Technical Community College,SOC-210-0005,2,"Shurtleff, E"
3066,Wake Technical Community College,SOC-210-0006,0,"Shurtleff, E"
3067,Wake Technical Community College,SOC-210-0007,5,"Felden, J"
3068,Wake Technical Community College,SOC-210-0008,3,"Niles, B"
3069,Wake Technical Community College,SOC-210-0009,2,"Niles, B"
